Dis No,Locat,CountryCode,Lon,Lat
2005-0599-IND,East Midnapore,IND,87.77633,21.93732
2005-0599-IND,West Bengal,IND,88,24
2005-0599-IND,Baleshwar,IND,86.75,21.5
2005-0627-IND,Salem,USA,-123.0351,44.9429
2005-0627-IND,Namakkal,IND,78.13,11.3
2005-0627-IND,Karur,IND,78.19,10.88
2005-0627-IND,Nagapattinam,IND,79.74,10.85
2005-0627-IND,Kanniyakumari,IND,77.34,8.32
2005-0627-IND,Dharmapuri,IND,78.24,12.13
2005-0627-IND,Madurai,IND,78.03,9.89
2005-0627-IND,Villupuram,IND,79.37,11.99
2005-0627-IND,Chennai,IND,80.26483,13.08891
2005-0627-IND,Tamil Nadu,IND,78.33333,11
2005-0627-IND,Bangalore Rural,IND,77.57501,13.22567
2005-0627-IND,Mysore,IND,75.83333,14.66667
2005-0627-IND,Vishakhapatnam,IND,83.26667,17.73333
2005-0627-IND,Vizianagaram,IND,83.37677,18.41102
2005-0627-IND,Andhra Pradesh,IND,79.75,15.83333
2005-0627-IND,West Bengal,IND,88,24
2005-0677-IND,Tamil Nadu,IND,78.33333,11
2005-0746-IND,Himachal Pradesh,IND,77.25,31.91667
2005-0746-IND,Punjab,PAK,72.31667,30.85
2005-0746-IND,Jammu,IND,75.40781,33.5329
2005-0746-IND,Kashmir,PAK,73.9104,33.94718
2005-0457-IND,Kamrup,IND,91.65344,26.22322
2005-0457-IND,Assam,IND,93,26
2005-0323-IND,Uttar Pradesh,IND,80.75,27.25
2005-0323-IND,West Bengal,IND,88,24
2005-0323-IND,Orissa,IND,84.41667,20.5
2005-0323-IND,Maharashtra,IND,76,19.5
2005-0323-IND,Andhra Pradesh,IND,79.75,15.83333
2005-0701-IND,Uttar Pradesh,IND,80.75,27.25
2005-0701-IND,Punjab,PAK,72.31667,30.85
2005-0701-IND,Haryana,IND,76.33333,29.25
2005-0701-IND,Himachal Pradesh,IND,77.25,31.91667
2005-0701-IND,Delhi,IND,77.23149,28.65195
2005-0701-IND,Rajasthan,IND,73.83333,26.58333
2005-0701-IND,Jammu,IND,75.40781,33.5329
2005-0701-IND,Kashmir,PAK,73.9104,33.94718
2005-0268-IND,Delhi,IND,77.23149,28.65195
2005-0268-IND,Haryana,IND,76.33333,29.25
2005-0268-IND,Chandigarh,IND,76.77778,30.72778
2005-0268-IND,Uttar Pradesh,IND,80.75,27.25
2005-0479-IND,Uttar Pradesh,IND,80.75,27.25
2005-0631-IND,Uttar Pradesh,IND,80.75,27.25
2005-0754-IND,Maharashtra,IND,76,19.5
2005-0754-IND,Karnataka,IND,75.83333,14.66667
2005-0290-IND,Guntur,IND,80.25,16.41667
2005-0290-IND,Krishna,IND,81,16.66667
2005-0290-IND,Karimnagar,IND,79.22938,18.33844
2005-0290-IND,Nalgonda,IND,79.5,17.16667
2005-0290-IND,Andhra Pradesh,IND,79.75,15.83333
2005-0291-IND,Kolkata,IND,88.36304,22.56263
2005-0291-IND,West Bengal,IND,88,24
2005-0537-IND,Andhra Pradesh,IND,79.75,15.83333
2005-0654-IRN,Khaledin,IRN,49.9245,36.0382
2005-0654-IRN,Hormozgan,IRN,56.5,27.75
2005-0414-IRN,Minudasht,IRN,55.45,37.11667
2005-0414-IRN,Golestan,IRN,48.79515,37.0345
2005-0426-IRN,Minudasht,IRN,55.45,37.11667
2005-0426-IRN,Golestan,IRN,48.79515,37.0345
2005-0436-IRN,Mazandaran,IRN,52.33333,36.25
2006-0336-CHN,Suzhou,CHN,120.59538,31.30408
2006-0336-CHN,Anhui Sheng,CHN,117.16667,31.91667
2006-0336-CHN,Chuzhou,CHN,119.13463,33.51021
2006-0336-CHN,Anhui Sheng,CHN,117.16667,31.91667
2006-0336-CHN,Anhui Sheng,CHN,117.16667,31.91667
2006-0336-CHN,Yancheng,TWN,120.28442,22.62394
2006-0336-CHN,Jiangsu,CHN,119.83333,33
2006-0336-CHN,Anhui Sheng,CHN,117.16667,31.91667
2006-0336-CHN,Henan Sheng,CHN,113.66667,34
2006-0680-IDN,Aceh Barat,IDN,96.16667,4.45
2006-0680-IDN,Aceh Tamiang,IDN,97.96667,4.25
2006-0680-IDN,Aceh Timur,IDN,97.63333,4.63333
2006-0680-IDN,Aceh Utara,IDN,97.14,4.97
2006-0680-IDN,Nangroe Aceh Darussalam,IDN,97,4
2006-0680-IDN,Tapanuli Selatan,IDN,99.25,1.51667
2006-0680-IDN,Sumatera Utara,IDN,99,2
2006-0251-CHN,Shantou,CHN,117.87,36.4742
2006-0251-CHN,Guangdong,CHN,113.25,23.5
2006-0251-CHN,Fujian,CHN,118,26.25
2006-0388-CHN,Jiangxi Sheng,CHN,115.66667,27.66667
2006-0388-CHN,Fujian Sheng,CHN,118,26.25
2006-0388-CHN,Zhejiang Sheng,CHN,120,29.16667
2006-0388-CHN,Guangdong Sheng,CHN,113.25,23.5
2006-0388-CHN,Hunan Sheng,CHN,111.75,27.66667
2006-0337-CHN,Yunnan Sheng,CHN,101.5,25
2006-0337-CHN,Luzhou,TWN,121.46667,25.08333
2006-0337-CHN,Sichuan Sheng,CHN,102.66667,30.5
2006-0337-CHN,Guizhou Sheng,CHN,107,27
2006-0337-CHN,Guizhou Sheng,CHN,107,27
2006-0337-CHN,Zunyi,CHN,106.90722,27.68667
2006-0337-CHN,Guizhou,CHN,107,27
2006-0029-AFG,Lash-e-Juwayn,AFG,61.62272,31.71382
2006-0029-AFG,Farah,AFG,62.5,32.5
2006-0029-AFG,Kandahar,AFG,65.75,31
2006-0362-CHN,Hunan Sheng,CHN,111.75,27.66667
2006-0362-CHN,Guangdong Sheng,CHN,113.25,23.5
2006-0362-CHN,Jiangxi Sheng,CHN,115.66667,27.66667
2006-0362-CHN,Zhejiang Sheng,CHN,120,29.16667
2006-0362-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2006-0475-CHN,Yanjin Xian,CHN,104.19497,28.08228
2006-0475-CHN,Yunnan Sheng,CHN,101.5,25
2006-0300-CHN,Wuzhou,CHN,111.31667,23.48333
2006-0300-CHN,Baise,CHN,106.61333,23.89972
2006-0300-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2006-0340-CHN,Shaoyang,CHN,111.46214,27.23818
2006-0340-CHN,Huaihua,CHN,110.00404,27.56337
2006-0340-CHN,Loudi,CHN,111.99444,27.73444
2006-0340-CHN,Zhangjiajie,CHN,110.47833,29.12944
2006-0340-CHN,Xiangxi Tujia,CHN,109.73333,28.31667
2006-0340-CHN,Hunan,CHN,111.75,27.66667
2006-0371-CHN,Xinjiang,CHN,85.5,41.5
2006-0371-CHN,Zizhiqu,CHN,109,24
2006-0567-CHN,Yunnan Sheng,CHN,101.5,25
2006-0732-CHN,Yangjiang,CHN,111.96272,21.85563
2006-0732-CHN,Maoming,CHN,110.9,21.65
2006-0732-CHN,Zhanjiang,CHN,110.34271,21.28145
2006-0732-CHN,Guangdong,CHN,113.25,23.5
2006-0732-CHN,Hunan Sheng,CHN,111.75,27.66667
2006-0732-CHN,Guizhou Sheng,CHN,107,27
2006-0410-CHN,Guangdong Sheng,CHN,113.25,23.5
2006-0410-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2006-0410-CHN,Hainan Sheng,CHN,109.75,19.25
2006-0678-IDN,Sumatera Utara,IDN,99,2
2006-0099-IDN,Kota Manado,IDN,124.84892,1.48218
2006-0099-IDN,Sulawesi Utara,IDN,124.83333,1.25
2006-0311-IDN,Sinjai,IDN,120.15,-5.21667
2006-0311-IDN,Jeneponto,IDN,119.73333,-5.63333
2006-0311-IDN,Bulukumba,IDN,120.23333,-5.41667
2006-0311-IDN,Bantaeng,IDN,119.98333,-5.48333
2006-0311-IDN,Luwu Utara,IDN,120.25,-2.6
2006-0311-IDN,Sidenrengrappang,IDN,119.96667,-3.85
2006-0311-IDN,Sulawesi Selatan,IDN,120.25,-4.33333
2006-0332-IDN,Kalimantan Selatan,IDN,115.5,-2.5
2006-0074-IDN,Pamotan,IDN,111.4583,-6.7719
2006-0074-IDN,Rembang,IDN,111.46667,-6.78333
2006-0074-IDN,Jawa Tengah,IDN,110,-7.5
2006-0074-IDN,Kota Semarang,IDN,110.38333,-7.03333
2006-0074-IDN,Semarang,IDN,110.38333,-7.03333
2006-0074-IDN,Jawa Tengah,IDN,110,-7.5
2006-0074-IDN,Jawa Barat,IDN,107.5,-6.75
2006-0074-IDN,Dki Jakarta,IDN,106.8584,-6.2182
2006-0192-IDN,Ponorogo,IDN,111.5,-7.93333
2006-0192-IDN,Jawa Tengah,IDN,110,-7.5
2006-0328-IDN,Kalimantan Selatan,IDN,115.5,-2.5
2006-0548-IND,Jammu,IND,75.40781,33.5329
2006-0548-IND,Kashmir,PAK,73.9104,33.94718
2006-0370-IND,Gajapati,IND,84.2,18.91
2006-0370-IND,Rayagada districts,IND,76.91,16.16
2006-0417-IND,Andhra Pradesh,IND,79.75,15.83333
2006-0417-IND,Gujarat,IND,71.75,23
2006-0417-IND,Maharashtra,IND,76,19.5
2006-0417-IND,Chhattisgarh,IND,82,21.5
2006-0417-IND,Rajasthan,IND,73.83333,26.58333
2006-0417-IND,Madhya Pradesh,IND,78.5,23.5
2006-0417-IND,Orissa,IND,84.41667,20.5
2006-0417-IND,Karnataka,IND,75.83333,14.66667
2006-0231-IDN,Wailawa,IDN,119.5496,-9.6209
2006-0231-IDN,Maluku Utara,IDN,127.84241,0.62621
2006-0264-CHN,Fujian Sheng,CHN,118,26.25
2006-0208-GEO,Chkhoushi,GEO,41.9466,42.5742
2006-0208-GEO,Zygdidi,GEO,41.87088,42.5088
2006-0739-BGD,Rajshahi,BGD,89,25
2006-0739-BGD,Khulna,BGD,89.33333,22.91667
2006-0745-CHN,Heze,CHN,115.47358,35.23929
2006-0745-CHN,Linyi,CHN,118.34278,35.06306
2006-0745-CHN,Zaozhuang,CHN,117.55417,34.86472
2006-0745-CHN,Liaocheng,CHN,115.97766,36.45596
2006-0745-CHN,Shandong,CHN,118.25,36.33333
2006-0298-CHN,Guizhou Sheng,CHN,107,27
2006-0298-CHN,Guizhou Sheng,CHN,107,27
2006-0298-CHN,Guizhou Sheng,CHN,107,27
2006-0298-CHN,Guizhou Sheng,CHN,107,27
2006-0199-CHN,Jiangxi Sheng,CHN,115.66667,27.66667
2006-0199-CHN,Hubei,CHN,112.25,31
2006-0740-IND,Uttar Pradesh,IND,80.75,27.25
2006-0740-IND,Gujarat,IND,71.75,23
2006-0008-CHN,Tacheng,CHN,82.95847,46.74535
2006-0008-CHN,Xinjiang,CHN,85.5,41.5
2006-0008-CHN,Zizhiqu,CHN,109,24
2006-9741-CHN,Sichuan Sheng,CHN,102.66667,30.5
2006-9741-CHN,Chongqing Shi,CHN,107.83333,30.08333
2006-9741-CHN,Guizhou Sheng,CHN,107,27
2006-9741-CHN,Anhui Sheng,CHN,117.16667,31.91667
2006-9741-CHN,Jiangxi Sheng,CHN,115.66667,27.66667
2006-9741-CHN,Hunan Sheng,CHN,111.75,27.66667
2006-9741-CHN,Hubei,CHN,112.25,31
2006-0510-BGD,Noakhali,BGD,91.16667,22.75
2006-0510-BGD,Bagerhat,BGD,89.75,22.4
2006-0738-BGD,Tangail,BGD,89.98667,24.33853
2006-0738-BGD,Sirajganj,BGD,89.61667,24.33333
2006-0437-CHN,Fujian Sheng,CHN,118,26.25
2006-0510-IND,Andhra Pradesh,IND,79.75,15.83333
2006-0510-IND,West Bengal,IND,88,24
2006-0291-AFG,Faryab,AFG,64.83333,36.25
2006-0365-AFG,Khost,CIV,-5.5,8
2006-0365-AFG,Nuristan,AFG,70.83333,35.3
2006-0416-AFG,Nangarhar,AFG,70.41667,34.33333
2006-0416-AFG,Spera,ITA,11.50899,46.07031
2006-0416-AFG,Khost,AFG,69.88333,33.38333
2006-0416-AFG,Paktika,AFG,68.75,32.41667
2006-0416-AFG,Ghazni,AFG,67.75,33.33333
2006-0416-AFG,Surkh-e-Parsa,AFG,68.57698,34.76317
2006-0416-AFG,Parwan,AFG,68.91667,35
2006-0045-AFG,Kohestan,AFG,65.85979,34.37988
2006-0045-AFG,Badakhshan,AFG,72,36.75
2006-0021-AFG,Kohestanat,AFG,65.86667,35.81667
2006-9570-AFG,Badakhshan,AFG,72,36.75
2006-9570-AFG,Baghlan,AFG,69,35.75
2006-9570-AFG,Bamyan,AFG,67.25,34.75
2006-9570-AFG,Daykundi,AFG,66.25,33.75
2006-9570-AFG,Faryab,AFG,64.83333,36.25
2006-9570-AFG,Jawzjan,AFG,65.83333,36.83333
2006-9570-AFG,Uruzgan,AFG,66,32.83333
2006-0146-BGD,Khulna,BGD,89.33333,22.91667
2006-0502-BGD,Khulna,BGD,89.33333,22.91667
2006-0502-BGD,Satkhira,BGD,89.15,22.35
2006-0737-BGD,Dhaka,BGD,90.25,23.83333
2006-0061-CHN,Mojiang,CHN,101.4825,23.33484
2006-0061-CHN,Pu'er,CHN,101.14073,23.06198
2006-0061-CHN,Yunnan Sheng,CHN,101.5,25
2006-0397-CHN,Yanjin,CHN,114.18778,35.14083
2006-0397-CHN,Yunnan Sheng,CHN,101.5,25
2006-0464-CHN,Xinsi,TWN,121.56336,25.03042
2006-0464-CHN,Dingxi,TWN,120.46878,23.73334
2006-0464-CHN,Gansu Sheng,CHN,102.75,37.75
2006-0464-CHN,Lintan Xian,CHN,103.35242,34.68885
2006-0464-CHN,Gannan Tibetan,CHN,102.65909,34.51779
2006-0464-CHN,Gansu Sheng,CHN,102.75,37.75
2006-0464-CHN,Liping,TWN,121.55621,25.02273
2006-0464-CHN,Gansu Sheng,CHN,102.75,37.75
2006-0586-CHN,Hubei,CHN,112.25,31
2006-0304-CHN,Kangding,CHN,101.9569,30.00222
2006-0304-CHN,Garze Tibetan,CHN,100.40553,31.02407
2006-0304-CHN,Sichuan Sheng,CHN,102.66667,30.5
2006-0392-CHN,Yunnan Sheng,CHN,101.5,25
2006-0481-CHN,Gansu Sheng,CHN,102.75,37.75
2006-0250-CHN,Guizhou Sheng,CHN,107,27
2006-0266-CHN,Jingzhou,CHN,112.19028,30.35028
2006-0266-CHN,Hubei,CHN,112.25,31
2006-0297-CHN,Chenzhou,CHN,113.03333,25.8
2006-0297-CHN,Zhuzhou,CHN,113.08228,27.8245
2006-0297-CHN,Hunan,CHN,111.75,27.66667
2006-0323-CHN,Longyan,TWN,120.3151,23.7322
2006-0323-CHN,Fujian Sheng,CHN,118,26.25
2006-0323-CHN,Meizhou,CHN,116.11768,24.28859
2006-0323-CHN,Guangdong Sheng,CHN,113.25,23.5
2006-0339-CHN,Guizhou Sheng,CHN,107,27
2006-0339-CHN,Guizhou Sheng,CHN,107,27
2006-0364-CHN,Yichun,CHN,128.87529,47.72143
2006-0364-CHN,Heilongjiang Sheng,CHN,128,47.75
2006-0367-CHN,Qinzhou,CHN,108.62612,21.97296
2006-0367-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2006-0394-CHN,Shizuishan,CHN,106.76944,39.23333
2006-0394-CHN,Ningxia,CHN,106,37.25
2006-0394-CHN,Huizu Zizhiqu,CHN,106,37.25
2006-0357-CHN,Shanxi Sheng,CHN,112.25,37.66667
2006-0517-CHN,Guangdong Sheng,CHN,113.25,23.5
2006-0517-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2006-0517-CHN,Hainan Sheng,CHN,109.75,19.25
2006-0279-IDN,Kota Yogyakarta,IDN,110.36472,-7.80139
2006-0279-IDN,Yogyakarta,IDN,110.34393,-7.8008
2006-0279-IDN,Magelang,IDN,110.16194,-7.4275
2006-0279-IDN,Klaten,IDN,110.61667,-7.68333
2006-0279-IDN,Boyolali,IDN,110.7,-7.5
2006-0279-IDN,Jawa Tengah,IDN,110,-7.5
2006-0372-IDN,Jawa Barat,IDN,107.5,-6.75
2006-0372-IDN,Jawa Tengah,IDN,110,-7.5
2006-0372-IDN,Daerah Istimewa Yogyakarta,IDN,110.34393,-7.8008
2006-0196-IDN,Boyolali,IDN,110.7,-7.5
2006-0196-IDN,Magelang,IDN,110.16194,-7.4275
2006-0196-IDN,Kota Magelang,IDN,110.225,-7.5
2006-0196-IDN,Jawa Tengah,IDN,110,-7.5
2006-0196-IDN,Daerah Istimewa Yogyakarta,IDN,110.34393,-7.8008
2006-0343-IDN,Sulawesi Utara,IDN,124.83333,1.25
2006-0007-IDN,Jawa Tengah,IDN,110,-7.5
2006-0069-IDN,Lombok,IDN,116.33286,-8.67697
2006-0069-IDN,Lombok Tengah,IDN,116.3,-8.7
2006-0069-IDN,Lombok Timur,IDN,116.53333,-8.53333
2006-0069-IDN,Kota Mataram,IDN,116.1167,-8.5833
2006-0069-IDN,Selatan,IDN,103.83333,-2.75
2006-0069-IDN,Timor Tengah Utara,IDN,124.51904,-9.33136
2006-0069-IDN,Kupang,IDN,123.6,-10.21667
2006-0069-IDN,Rotendao,NLD,4.47917,51.9225
2006-0069-IDN,Kota Kupang,IDN,123.6,-10.21667
2006-0069-IDN,Bali,IDN,115,-8.33333
2006-0668-IDN,Sumatera Barat,IDN,100.5,-1
2006-0471-IDN,Sumatera Selatan,IDN,103.83333,-2.75
2006-0471-IDN,Ketapang,IDN,113.2806,-6.8958
2006-0471-IDN,Kalimantan Barat,IDN,110.5,0
2006-0471-IDN,Pulangpisau,IDN,114.2406,-2.7671
2006-0471-IDN,Kalimantan,IDN,114,1
2006-0471-IDN,Tengah,IDN,113.3229,-3.1941
2006-0471-IDN,Kalimantan Selatan,IDN,115.5,-2.5
2006-0207-IND,Adilabad,IND,78.5,19.5
2006-0207-IND,Hyderabad,PAK,68.04064,25.31426
2006-0207-IND,Medak,IND,78.25,17.75
2006-0207-IND,Nalgonda,IND,79.5,17.16667
2006-0207-IND,Rangareddi,IND,78.16844,17.27883
2006-0207-IND,Andhra Pradesh,IND,79.75,15.83333
2006-0734-IND,Madhya Pradesh,IND,78.5,23.5
2006-0262-IND,Assam,IND,93,26
2006-0262-IND,Tripura,IND,92,24
2006-0263-IND,Kerala,IND,76.5,10.41667
2006-0265-IND,Maharashtra,IND,76,19.5
2006-0265-IND,Gujarat,IND,71.75,23
2006-0342-IND,Uttar Pradesh,IND,80.75,27.25
2006-0369-IND,Gujarat,IND,71.75,23
2006-0389-IND,Jammu,IND,75.40781,33.5329
2006-0389-IND,Kashmir,PAK,73.9104,33.94718
2006-0443-IND,Gujarat,IND,71.75,23
2006-0469-IND,Barmer,IND,71.5,25.75
2006-0469-IND,Jaisalmer,IND,71.00889,26.99382
2006-0469-IND,Kota,IND,75.84412,25.17512
2006-0469-IND,Udaipur,IND,73.77,24.33
2006-0549-IND,Bahraich,IND,81.51855,27.80021
2006-0549-IND,Lakhimpur Kheri,IND,80.57794,28.46737
2006-0549-IND,Shravasti,IND,82.0047,27.50746
2006-0549-IND,Gonda,IND,81.96693,27.18581
2006-0549-IND,Bara Banki,IND,81.3274,26.93864
2006-0549-IND,Uttar Pradesh,IND,80.75,27.25
2006-0601-IND,Tamil Nadu,IND,78.33333,11
2006-0601-IND,Andhra Pradesh,IND,79.75,15.83333
2006-0712-IND,Andhra Pradesh,IND,79.75,15.83333
2006-0712-IND,Chhattisgarh,IND,82,21.5
2006-0731-IND,Madhya Pradesh,IND,78.5,23.5
2006-0731-IND,Maharashtra,IND,76,19.5
2006-0731-IND,Rajasthan,IND,73.83333,26.58333
2006-0237-IND,Uttar Pradesh,IND,80.75,27.25
2006-0237-IND,Orissa,IND,84.41667,20.5
2006-0237-IND,Punjab,PAK,72.31667,30.85
2006-0237-IND,Delhi,IND,77.23149,28.65195
2006-0123-IRN,Kahnug,IRN,61.3261,28.9184
2006-0123-IRN,Kerman,IRN,57.25,29.75
2006-0123-IRN,Jiroft,IRN,57.58333,28.83333
2006-0123-IRN,Kerman,IRN,57.25,29.75
2006-0153-IRN,Dorud,IRN,49.08333,33.5
2006-0153-IRN,Lorestan,IRN,48.5,33.5
2006-0239-IRN,Kerman,IRN,57.25,29.75
2006-0599-IRQ,Soran,IRQ,44.54407,36.6532
2006-0065-IRQ,Erbil,IRQ,44.2,36.33333
2006-0065-IRQ,Kirkuk,IRQ,44.13333,35.36667
2006-0065-IRQ,Diyala,IRQ,45,34
2007-0105-AFG,Hilmand,AFG,64,31
2007-0105-AFG,Nimroz,AFG,62.5,31
2007-0086-IDN,Kota Komba,IDN,100.6334,-0.2159
2007-0086-IDN,Manggarai,IDN,120.41667,-8.56667
2007-0086-IDN,Manggarai Barat,IDN,119.88281,-8.64484
2007-0137-CHN,Dazhou,CHN,113.603,28.9117
2007-0137-CHN,Sichuan Sheng,CHN,102.66667,30.5
2007-0137-CHN,Chongqing Shi,CHN,107.83333,30.08333
2007-0016-IDN,Sulawesi Utara,IDN,124.83333,1.25
2007-0033-BGD,Dinajpur,IND,88.126,25.614
2007-0033-BGD,Nilphamari,BGD,88.95,25.96667
2007-0033-BGD,Rangpur,BGD,89,25.83333
2007-0033-BGD,Joypurhat,BGD,89.1,25.08333
2007-0033-BGD,Bogra,BGD,89.35,24.78333
2007-0033-BGD,Sirajganj,BGD,89.61667,24.33333
2007-0033-BGD,Rajshahi,BGD,89,25
2007-0033-BGD,Pabna,BGD,89.33533,24.00633
2007-0033-BGD,Jamalpur,BGD,89.83333,25
2007-0033-BGD,Kishoreganj,BGD,90.78291,24.43944
2007-0033-BGD,Sherpur,IND,84.41142,27.28299
2007-0033-BGD,Gazipur,BGD,90.47241,24.20689
2007-0033-BGD,Shariatpur,BGD,90.36667,23.25
2007-0033-BGD,Dhaka,BGD,90.25,23.83333
2007-0033-BGD,Khulna,BGD,89.33333,22.91667
2007-0087-IDN,Kota Padangpanjang,IDN,100.40364,-0.46953
2007-0087-IDN,Kota Payakumbuh,IDN,100.63333,-0.23333
2007-0087-IDN,Kota Bukitinggi,IDN,100.37223,-0.29921
2007-0087-IDN,Sumatera Barat,IDN,100.5,-1
2007-0050-IDN,Kota Jakarta Barat,IDN,106.7673,-6.1676
2007-0050-IDN,Kota Jakarta,IDN,106.884,-6.2521
2007-0050-IDN,Selatan,IDN,103.83333,-2.75
2007-0050-IDN,Dki Jakarta,IDN,106.8584,-6.2182
2007-0050-IDN,Tangerang,IDN,106.46667,-6.2
2007-0050-IDN,Banten,IDN,106.25,-6.5
2007-0050-IDN,Bekasi,IDN,107.10833,-6.24667
2007-0050-IDN,Bogor,IDN,106.71667,-6.58333
2007-0050-IDN,Kota Depok,IDN,106.81667,-6.4
2007-0050-IDN,Jawa Barat,IDN,107.5,-6.75
2007-0011-IDN,Sumatera Barat,IDN,100.5,-1
2007-0067-IDN,Jakarta,IDN,106.8584,-6.2182
2005-0556-NPL,Kanchanpur,NPL,80.33333,28.83333
2005-0556-NPL,Baitadi,NPL,80.58333,29.5
2005-0556-NPL,Dadeldhura,NPL,80.41667,29.25
2005-0556-NPL,Darchula,NPL,80.75,29.91667
2005-0556-NPL,Far Western,NPL,80.91534,29.30915
2005-0497-JPN,Okinawa,JPN,127.93333,26.5
2005-0497-JPN,Kagawa,JPN,133.99471,34.24717
2005-0497-JPN,Kooti,NGA,2.91179,6.53951
2005-0497-JPN,Tokusima,JPN,134.56667,34.06667
2005-0540-VNM,Hoa Binh,VNM,105.33333,20.66667
2005-0540-VNM,Thanh Hoa,VNM,105.33333,20.06667
2005-0669-PHL,Calapan,PHL,121.16667,13.35
2005-0669-PHL,Pinamalayn,PHL,121.41667,13
2005-0669-PHL,Puerto Princesa,PHL,118.73333,9.73333
2005-0669-PHL,IV,MLI,-5.9,13.6
2005-0669-PHL,Aborlan,PHL,118.45,9.51667
2005-0669-PHL,Taytay,PHL,121.15,14.55
2005-0669-PHL,Palawan,PHL,118.5,9.5
2005-0669-PHL,IV,MLI,-5.9,13.6
2005-0669-PHL,Capalonga,PHL,122.48333,14.23333
2005-0669-PHL,Camarines Norte,PHL,122.75,14.16667
2005-0669-PHL,Mauban,PHL,121.7,14.31667
2005-0669-PHL,Quezon,PHL,121.03333,14.63333
2005-0669-PHL,Leyte,USA,-85.0241,33.02596
2005-0669-PHL,Dipaculao,PHL,121.61667,16
2005-0669-PHL,Casiguran,PHL,124.03333,12.86667
2005-0669-PHL,Aurora,CAN,-79.46632,44.00011
2005-0669-PHL,Masbate,PHL,123.58333,12.16667
2005-0669-PHL,Sorsogon,PHL,123.91667,12.83333
2005-0669-PHL,Aklan,PHL,122.33333,11.66667
2005-0669-PHL,Iloilo,PHL,122.66667,11
2005-9206-KHM,Kampong Speu,KHM,104.33333,11.5
2005-0464-JPN,Nagano,JPN,138.04077,36.13464
2005-0464-JPN,Sizuoka,JPN,138.33333,35.01667
2005-0540-PHL,Cordillera Administrative,PHL,121.03322,17.0852
2005-0540-PHL,Ilocos,PHL,120.52083,16.97917
2005-0540-PHL,Cagayan,PHL,121.73333,17.65667
2005-0540-PHL,Bicol,PHL,123.56389,13.31389
2005-0723-JPN,Tottori,JPN,133.85,35.4
2005-0359-KGZ,Suzak,KAZ,68.46367,44.14096
2005-0359-KGZ,Bazar-Korgon,KGZ,72.74586,41.0376
2005-0359-KGZ,Jalal-Abad,KGZ,72.5,41.5
2005-0646-LKA,Colombo,LKA,80.0166,6.8664
2005-0646-LKA,Trincomalee,LKA,81.08333,8.58333
2005-0646-LKA,Jaffna,LKA,80.08333,9.75
2005-0646-LKA,Kilinochchi,LKA,80.40894,9.39487
2005-0506-MYS,Kota Kinabalu,MYS,116.0724,5.9749
2005-0371-PRK,Bukchang,KOR,127.21109,35.63336
2005-0690-THA,Nakhon Si,THA,99.82203,8.39102
2005-0690-THA,Chumphon,THA,99.06667,10.4
2005-0690-THA,Yala,THA,101.25,6.33333
2005-0370-TJK,Kulyab,TJK,69.78454,37.91459
2005-0370-TJK,Rushanskiy,TJK,72.5,37.83333
2005-0304-TJK,Bodgoh,AFG,63.75,35
2005-0415-TUR,Trabzon,TUR,39.81255,40.86946
2005-0415-TUR,Guneyce,TUR,43.74581,38.72371
2005-0415-TUR,Rize,TUR,40.89489,40.90443
2005-0396-TWN,Kaohsiung,TWN,120.33806,22.6533
2005-0396-TWN,Pingtung,TWN,120.61444,22.49555
2005-0396-TWN,Tainan,TWN,120.18876,23.00002
2005-0396-TWN,Taiwan,TWN,121,24
2005-0746-PAK,Punjab,PAK,72.31667,30.85
2005-0746-PAK,Sindh,PAK,68.76667,26.13333
2005-0746-PAK,Jammu,IND,75.40781,33.5329
2005-0746-PAK,Kashmir,PAK,73.9104,33.94718
2005-0540-THA,Chiang Mai,THA,98.98468,18.79038
2005-0540-THA,Phrae,THA,100,18.08333
2005-0540-THA,Yasothon,THA,104.28333,15.85
2005-0430-MYS,Kuala Selangor,MYS,101.25,3.35
2005-0430-MYS,Selangor,MYS,101.5,3.16667
2005-0430-THA,Yala,THA,101.25,6.33333
2005-0430-THA,Narathiwat,THA,101.72005,6.20336
2005-0430-THA,Phuket,THA,98.35098,7.97152
2005-0430-THA,Songkhla,THA,100.66667,6.83333
2005-0315-VNM,Kien Giang,VNM,105.16667,10
2005-0381-TWN,Hualien,TWN,121.60444,23.97694
2005-0381-TWN,Taiwan,TWN,121,24
2005-0419-TWN,Taiwan,TWN,121,24
2005-0713-TUR,Agri,TUR,43.16667,39.66667
2005-0713-TUR,Istanbul,TUR,28.94966,41.01384
2005-0713-TUR,Ankara,TUR,32.85403,39.92063
2005-0394-JPN,Niigata,JPN,138.91748,37.52343
2005-0822-KHM,Kratie,KHM,106.08333,12.66667
2005-0822-KHM,Kampong Cham,KHM,105.25,12.05
2005-0822-KHM,Kandal,KHM,105,11.41667
2005-0419-KOR,Kwangju,KOR,126.91667,35.16667
2005-0419-KOR,Pusan,KOR,129.03004,35.10168
2005-0419-KOR,Seoul,KOR,126.9784,37.566
2005-0419-KOR,Taejon,KOR,127.41667,36.33333
